q1,q2,q3,q4,q5,q6,q7,fx,fy,fz
2.754,-0.0433107,-1.02243,0.118015,-1.55986,0.0188594,0.0284703,3.88051,0.937289,-0.619055
2.754,-0.0433107,-1.02243,0.118015,-1.55986,0.0188594,0.0284703,3.88261,0.931713,-0.622168
2.754,-0.0433107,-1.02243,0.118015,-1.55986,0.0188594,0.0284703,3.88266,0.931377,-0.622179
2.754,-0.0433107,-1.02243,0.118015,-1.55986,0.0188594,0.0284703,3.87881,0.935363,-0.623624
2.754,-0.0433107,-1.02243,0.118015,-1.55986,0.0188594,0.0284703,3.8847,0.935905,-0.628625
2.754,-0.0433107,-1.02243,0.118015,-1.55986,0.0188594,0.0284703,3.87972,0.930583,-0.629255
2.754,-0.0433107,-1.02243,0.118015,-1.55986,0.0188594,0.0284703,3.87149,0.9291,-0.623282
2.754,-0.0433107,-1.02243,0.118015,-1.55986,0.0188594,0.0284703,3.86127,0.928242,-0.621874
2.754,-0.0433107,-1.02243,0.118015,-1.55986,0.0188594,0.0284703,3.86106,0.929907,-0.621923
2.754,-0.0433107,-1.02243,0.118015,-1.55986,0.0188594,0.0284703,3.86725,0.933132,-0.618985
2.754,-0.0433107,-1.02243,0.118015,-1.55986,0.0188594,0.0284703,3.87664,0.933508,-0.622817
2.754,-0.0433235,-1.02248,0.118028,-1.55987,0.0188626,0.0284681,3.87665,0.933479,-0.622816
2.754,-0.0433235,-1.02248,0.118028,-1.55987,0.0188626,0.0284681,3.8743,0.933491,-0.621901
2.754,-0.0433235,-1.02248,0.118028,-1.55987,0.0188626,0.0284681,3.87517,0.93496,-0.619762
2.754,-0.0433235,-1.02248,0.118028,-1.55987,0.0188626,0.0284681,3.87459,0.93143,-0.622035
2.754,-0.0433235,-1.02248,0.118028,-1.55987,0.0188626,0.0284681,3.8835,0.935432,-0.612222
2.754,-0.0433235,-1.02248,0.118028,-1.55987,0.0188626,0.0284681,3.8801,0.936726,-0.613652
2.754,-0.0433235,-1.02248,0.118028,-1.55987,0.0188626,0.0284681,3.88671,0.936711,-0.610966
2.754,-0.0433235,-1.02248,0.118028,-1.55987,0.0188626,0.0284681,3.88444,0.93561,-0.609904
2.754,-0.0433235,-1.02248,0.118028,-1.55987,0.0188626,0.0284681,3.87048,0.930193,-0.612229
2.754,-0.0433235,-1.02248,0.118028,-1.55987,0.0188626,0.0284681,3.86598,0.928453,-0.610301
2.754,-0.0433235,-1.02248,0.118028,-1.55987,0.0188626,0.0284681,3.86789,0.932586,-0.611321
2.754,-0.0433235,-1.02248,0.118028,-1.55987,0.0188626,0.0284681,3.87185,0.934896,-0.607641
2.754,-0.0433235,-1.02248,0.118028,-1.55987,0.0188626,0.0284681,3.86816,0.938129,-0.608961
2.754,-0.0433235,-1.02248,0.118028,-1.55987,0.0188626,0.0284681,3.87602,0.94144,-0.614708
2.754,-0.0433235,-1.02248,0.118028,-1.55987,0.0188626,0.0284681,3.88674,0.94194,-0.608132
2.754,-0.0433235,-1.02248,0.118028,-1.55987,0.0188626,0.0284681,3.88448,0.941574,-0.607298
2.754,-0.0433235,-1.02248,0.118028,-1.55987,0.0188626,0.0284681,3.87324,0.941431,-0.608386
2.754,-0.0433235,-1.02248,0.118028,-1.55987,0.0188626,0.0284681,3.88184,0.939874,-0.600791
2.754,-0.0433235,-1.02248,0.118028,-1.55987,0.0188626,0.0284681,3.8843,0.939097,-0.601695
2.754,-0.0433235,-1.02248,0.118028,-1.55987,0.0188626,0.0284681,3.88213,0.938219,-0.600792
2.754,-0.0433235,-1.0225,0.118034,-1.55985,0.0188637,0.0284585,3.8816,0.935185,-0.603144
2.754,-0.0433235,-1.0225,0.118034,-1.55985,0.0188637,0.0284585,3.86624,0.934395,-0.607966
2.754,-0.0433235,-1.0225,0.118034,-1.55985,0.0188637,0.0284585,3.86645,0.932431,-0.607963
2.754,-0.0433235,-1.0225,0.118034,-1.55985,0.0188637,0.0284585,3.87677,0.937263,-0.601694
2.754,-0.0433235,-1.0225,0.118034,-1.55985,0.0188637,0.0284585,3.88111,0.936157,-0.59795
2.754,-0.0433235,-1.0225,0.118034,-1.55985,0.0188637,0.0284585,3.88659,0.937053,-0.59729
2.754,-0.0433235,-1.0225,0.118034,-1.55985,0.0188637,0.0284585,3.88378,0.93295,-0.598689
2.754,-0.0433235,-1.0225,0.118034,-1.55985,0.0188637,0.0284585,3.88342,0.936236,-0.598725
2.754,-0.0433235,-1.0225,0.118034,-1.55985,0.0188637,0.0284585,3.88086,0.937888,-0.597847
2.754,-0.0433235,-1.0225,0.118034,-1.55985,0.0188637,0.0284585,3.87642,0.935587,-0.59598
2.754,-0.0433235,-1.0225,0.118034,-1.55985,0.0188637,0.0284585,3.87636,0.935916,-0.595981
2.754,-0.0433235,-1.0225,0.118034,-1.55985,0.0188637,0.0284585,3.8805,0.936825,-0.592209
2.754,-0.0433235,-1.0225,0.118034,-1.55985,0.0188637,0.0284585,3.87714,0.937825,-0.593622
2.754,-0.0433235,-1.0225,0.118034,-1.55985,0.0188637,0.0284585,3.8746,0.938928,-0.592736
2.754,-0.0433235,-1.0225,0.118034,-1.55985,0.0188637,0.0284585,3.87141,0.938721,-0.594225
2.754,-0.0433235,-1.0225,0.118034,-1.55985,0.0188637,0.0284585,3.88308,0.93944,-0.598885
2.754,-0.0433235,-1.0225,0.118034,-1.55985,0.0188637,0.0284585,3.88084,0.93807,-0.597899
2.754,-0.0433235,-1.0225,0.118034,-1.55985,0.0188637,0.0284585,3.88263,0.930975,-0.595458
2.754,-0.0433235,-1.0225,0.118034,-1.55985,0.0188637,0.0284585,3.8758,0.933271,-0.598235
2.754,-0.0433235,-1.0225,0.118034,-1.55985,0.0188637,0.0284585,3.87757,0.937894,-0.599147
2.754,-0.0433235,-1.0225,0.118034,-1.55985,0.0188637,0.0284585,3.87656,0.935284,-0.595877
2.754,-0.0433554,-1.02253,0.11803,-1.55986,0.0188584,0.0284649,3.88355,0.939415,-0.590882
2.754,-0.0433554,-1.02253,0.11803,-1.55986,0.0188584,0.0284649,3.89614,0.936263,-0.587649
2.754,-0.0433554,-1.02253,0.11803,-1.55986,0.0188584,0.0284649,3.90816,0.937861,-0.584356
2.754,-0.0433554,-1.02253,0.11803,-1.55986,0.0188584,0.0284649,3.91188,0.942645,-0.580705
2.754,-0.0433554,-1.02253,0.11803,-1.55986,0.0188584,0.0284649,3.91386,0.945294,-0.581614
2.754,-0.0433554,-1.02253,0.11803,-1.55986,0.0188584,0.0284649,3.92565,0.945382,-0.572758
2.754,-0.0433554,-1.02253,0.11803,-1.55986,0.0188584,0.0284649,3.93318,0.945934,-0.56768
2.754,-0.0433554,-1.02253,0.11803,-1.55986,0.0188584,0.0284649,3.92768,0.944937,-0.568163
2.754,-0.0433554,-1.02253,0.11803,-1.55986,0.0188584,0.0284649,3.93403,0.947244,-0.565493
2.754,-0.0433554,-1.02253,0.11803,-1.55986,0.0188584,0.0284649,3.93443,0.94289,-0.565354
2.754,-0.0433554,-1.02253,0.11803,-1.55986,0.0188584,0.0284649,3.93953,0.943732,-0.559349
2.754,-0.0433554,-1.02253,0.11803,-1.55986,0.0188584,0.0284649,3.94127,0.944519,-0.554807
2.754,-0.0433554,-1.02253,0.11803,-1.55986,0.0188584,0.0284649,3.93755,0.945222,-0.550566
2.754,-0.0433554,-1.02253,0.11803,-1.55986,0.0188584,0.0284649,3.93506,0.946588,-0.549594
2.754,-0.0433554,-1.02253,0.11803,-1.55986,0.0188584,0.0284649,3.92888,0.946308,-0.557886
2.754,-0.0433554,-1.02253,0.11803,-1.55986,0.0188584,0.0284649,3.93658,0.948345,-0.558299
2.754,-0.0433554,-1.02253,0.11803,-1.55986,0.0188584,0.0284649,3.92886,0.943009,-0.552373
2.754,-0.0433554,-1.02253,0.11803,-1.55986,0.0188584,0.0284649,3.9391,0.94079,-0.548234
2.754,-0.0433554,-1.02253,0.11803,-1.55986,0.0188584,0.0284649,3.95156,0.945702,-0.542731
2.754,-0.0433554,-1.02253,0.11803,-1.55986,0.0188584,0.0284649,3.96793,0.94639,-0.53571
2.754,-0.0433618,-1.02256,0.118036,-1.55986,0.018868,0.0284639,3.96151,0.944611,-0.538456
2.754,-0.0433618,-1.02256,0.118036,-1.55986,0.018868,0.0284639,3.96413,0.949384,-0.536896
2.754,-0.0433618,-1.02256,0.118036,-1.55986,0.018868,0.0284639,3.9649,0.951239,-0.534601
2.754,-0.0433618,-1.02256,0.118036,-1.55986,0.018868,0.0284639,3.96306,0.947264,-0.533686
2.754,-0.0433618,-1.02256,0.118036,-1.55986,0.018868,0.0284639,3.95662,0.943208,-0.530944
2.754,-0.0433618,-1.02256,0.118036,-1.55986,0.018868,0.0284639,3.96656,0.942525,-0.526693
2.754,-0.0433618,-1.02256,0.118036,-1.55986,0.018868,0.0284639,3.96511,0.946875,-0.529032
2.754,-0.0433618,-1.02256,0.118036,-1.55986,0.018868,0.0284639,3.97095,0.952141,-0.526192
2.754,-0.0433618,-1.02256,0.118036,-1.55986,0.018868,0.0284639,3.96818,0.947798,-0.527615
2.754,-0.0433618,-1.02256,0.118036,-1.55986,0.018868,0.0284639,3.97281,0.947919,-0.529406
2.754,-0.0433618,-1.02256,0.118036,-1.55986,0.018868,0.0284639,3.98714,0.950013,-0.527081
2.754,-0.0433618,-1.02256,0.118036,-1.55986,0.018868,0.0284639,3.98519,0.947098,-0.526192
2.754,-0.0433618,-1.02256,0.118036,-1.55986,0.018868,0.0284639,3.98551,0.952623,-0.523925
2.754,-0.0433618,-1.02256,0.118036,-1.55986,0.018868,0.0284639,3.98624,0.954853,-0.521728
2.754,-0.0433618,-1.02256,0.118036,-1.55986,0.018868,0.0284639,3.98214,0.950306,-0.519788
2.754,-0.0433618,-1.02256,0.118036,-1.55986,0.018868,0.0284639,3.98727,0.95099,-0.513751
2.754,-0.0433618,-1.02256,0.118036,-1.55986,0.018868,0.0284639,3.98477,0.952249,-0.512966
2.754,-0.0433618,-1.02256,0.118036,-1.55986,0.018868,0.0284639,3.98736,0.950186,-0.513979
2.754,-0.0433618,-1.02256,0.118036,-1.55986,0.018868,0.0284639,3.99568,0.954822,-0.512006
2.754,-0.0433618,-1.02256,0.118036,-1.55986,0.018868,0.0284639,3.9914,0.954786,-0.515642
2.754,-0.0433661,-1.02268,0.118036,-1.55985,0.018868,0.0284479,4.00047,0.953342,-0.5137
2.754,-0.0433661,-1.02268,0.118036,-1.55985,0.018868,0.0284479,3.99658,0.947695,-0.511874
2.754,-0.0433661,-1.02268,0.118036,-1.55985,0.018868,0.0284479,3.99643,0.948942,-0.512089
2.754,-0.0433661,-1.02268,0.118036,-1.55985,0.018868,0.0284479,3.9999,0.947353,-0.510635
2.754,-0.0433661,-1.02268,0.118036,-1.55985,0.018868,0.0284479,4.00179,0.950557,-0.511489
2.754,-0.0433661,-1.02268,0.118036,-1.55985,0.018868,0.0284479,4.00383,0.949224,-0.506848
2.754,-0.0433661,-1.02268,0.118036,-1.55985,0.018868,0.0284479,4.01007,0.952099,-0.504051
2.754,-0.0433661,-1.02268,0.118036,-1.55985,0.018868,0.0284479,4.0142,0.952702,-0.500367
2.754,-0.0433661,-1.02268,0.118036,-1.55985,0.018868,0.0284479,4.02723,0.95378,-0.494636
2.754,-0.0433661,-1.02268,0.118036,-1.55985,0.018868,0.0284479,4.01848,0.953026,-0.496662
2.754,-0.0433661,-1.02268,0.118036,-1.55985,0.018868,0.0284479,4.01383,0.953507,-0.494705
2.754,-0.0433661,-1.02268,0.118036,-1.55985,0.018868,0.0284479,4.0196,0.956052,-0.499806
2.754,-0.0433661,-1.02268,0.118036,-1.55985,0.018868,0.0284479,4.04087,0.957825,-0.500314
2.754,-0.0433661,-1.02268,0.118036,-1.55985,0.018868,0.0284479,4.06509,0.95957,-0.493768
2.754,-0.0433661,-1.02268,0.118036,-1.55985,0.018868,0.0284479,4.06281,0.95924,-0.492808
2.754,-0.0433661,-1.02268,0.118036,-1.55985,0.018868,0.0284479,4.05937,0.96045,-0.494267
2.754,-0.0433661,-1.02268,0.118036,-1.55985,0.018868,0.0284479,4.04865,0.96388,-0.492964
2.754,-0.0433661,-1.02268,0.118036,-1.55985,0.018868,0.0284479,4.04144,0.961786,-0.48465
2.754,-0.0433661,-1.02268,0.118036,-1.55985,0.018868,0.0284479,4.03917,0.96109,-0.483731
2.75399,-0.0433767,-1.02279,0.11803,-1.55986,0.0188573,0.0284521,4.04081,0.962518,-0.478978
2.75399,-0.0433767,-1.02279,0.11803,-1.55986,0.0188573,0.0284521,4.04727,0.964016,-0.476171
2.75399,-0.0433767,-1.02279,0.11803,-1.55986,0.0188573,0.0284521,4.05327,0.96435,-0.481201
2.75399,-0.0433767,-1.02279,0.11803,-1.55986,0.0188573,0.0284521,4.05552,0.964968,-0.482128
2.75399,-0.0433767,-1.02279,0.11803,-1.55986,0.0188573,0.0284521,4.05379,0.964529,-0.473348
2.75399,-0.0433767,-1.02279,0.11803,-1.55986,0.0188573,0.0284521,4.0549,0.966599,-0.476701
2.75399,-0.0433767,-1.02279,0.11803,-1.55986,0.0188573,0.0284521,4.05756,0.963595,-0.477574
2.75399,-0.0433767,-1.02279,0.11803,-1.55986,0.0188573,0.0284521,4.05571,0.959362,-0.476598
2.75399,-0.0433767,-1.02279,0.11803,-1.55986,0.0188573,0.0284521,4.06891,0.96722,-0.468644
2.75399,-0.0433767,-1.02279,0.11803,-1.55986,0.0188573,0.0284521,4.07532,0.965813,-0.460238
2.75399,-0.0433767,-1.02279,0.11803,-1.55986,0.0188573,0.0284521,4.07349,0.966407,-0.451641
2.75399,-0.0433767,-1.02279,0.11803,-1.55986,0.0188573,0.0284521,4.07674,0.966901,-0.450217
2.75399,-0.0433767,-1.02279,0.11803,-1.55986,0.0188573,0.0284521,4.09168,0.963104,-0.447697
2.75399,-0.0433767,-1.02279,0.11803,-1.55986,0.0188573,0.0284521,4.09231,0.969094,-0.451111
2.75399,-0.0433767,-1.02279,0.11803,-1.55986,0.0188573,0.0284521,4.08076,0.967808,-0.446414
2.75399,-0.0433767,-1.02279,0.11803,-1.55986,0.0188573,0.0284521,4.08048,0.970153,-0.446363
2.75399,-0.0433767,-1.02279,0.11803,-1.55986,0.0188573,0.0284521,4.07461,0.972489,-0.446906
2.75399,-0.0433767,-1.02279,0.11803,-1.55986,0.0188573,0.0284521,4.07367,0.972356,-0.449221
2.75399,-0.0433767,-1.02279,0.11803,-1.55986,0.0188573,0.0284521,4.08662,0.974204,-0.443615
2.75399,-0.0433767,-1.02279,0.11803,-1.55986,0.0188573,0.0284521,4.09952,0.976634,-0.438119
2.75401,-0.0433895,-1.02289,0.118024,-1.55983,0.0188573,0.02845,4.10893,0.980289,-0.433908
2.75401,-0.0433895,-1.02289,0.118024,-1.55983,0.0188573,0.02845,4.11453,0.980539,-0.433432
2.75401,-0.0433895,-1.02289,0.118024,-1.55983,0.0188573,0.02845,4.11644,0.981328,-0.42892
2.75401,-0.0433895,-1.02289,0.118024,-1.55983,0.0188573,0.02845,4.11369,0.976893,-0.430304
2.75401,-0.0433895,-1.02289,0.118024,-1.55983,0.0188573,0.02845,4.11293,0.975032,-0.432608
2.75401,-0.0433895,-1.02289,0.118024,-1.55983,0.0188573,0.02845,4.12285,0.97447,-0.428409
2.75401,-0.0433895,-1.02289,0.118024,-1.55983,0.0188573,0.02845,4.12838,0.970829,-0.422265
2.75401,-0.0433895,-1.02289,0.118024,-1.55983,0.0188573,0.02845,4.13111,0.975539,-0.420814
2.75401,-0.0433895,-1.02289,0.118024,-1.55983,0.0188573,0.02845,4.13196,0.976735,-0.418587
2.75401,-0.0433895,-1.02289,0.118024,-1.55983,0.0188573,0.02845,4.15045,0.979425,-0.412515
2.75401,-0.0433895,-1.02289,0.118024,-1.55983,0.0188573,0.02845,4.15625,0.978172,-0.412065
2.75401,-0.0433895,-1.02289,0.118024,-1.55983,0.0188573,0.02845,4.16721,0.981135,-0.411199
2.75401,-0.0433895,-1.02289,0.118024,-1.55983,0.0188573,0.02845,4.1701,0.981008,-0.404286
2.75401,-0.0433895,-1.02289,0.118024,-1.55983,0.0188573,0.02845,4.17899,0.980786,-0.402401
2.75401,-0.0433895,-1.02289,0.118024,-1.55983,0.0188573,0.02845,4.17987,0.981123,-0.400032
2.75401,-0.0433895,-1.02289,0.118024,-1.55983,0.0188573,0.02845,4.18187,0.983438,-0.400816
2.75401,-0.0433895,-1.02289,0.118024,-1.55983,0.0188573,0.02845,4.19074,0.983762,-0.398959
2.75401,-0.0433895,-1.02289,0.118024,-1.55983,0.0188573,0.02845,4.19619,0.985845,-0.398497
2.75401,-0.0433895,-1.02289,0.118024,-1.55983,0.0188573,0.02845,4.19393,0.98568,-0.397642
2.75401,-0.0433895,-1.02289,0.118024,-1.55983,0.0188573,0.02845,4.19303,0.985477,-0.399878
2.754,-0.0433874,-1.02311,0.118024,-1.55981,0.0188573,0.0284798,4.18983,0.984998,-0.401273
2.754,-0.0433874,-1.02311,0.118024,-1.55981,0.0188573,0.0284798,4.18658,0.985497,-0.402972
2.754,-0.0433874,-1.02311,0.118024,-1.55981,0.0188573,0.0284798,4.18185,0.986105,-0.401172
2.754,-0.0433874,-1.02311,0.118024,-1.55981,0.0188573,0.0284798,4.17772,0.985175,-0.404762
2.754,-0.0433874,-1.02311,0.118024,-1.55981,0.0188573,0.0284798,4.18555,0.985141,-0.405125
2.754,-0.0433874,-1.02311,0.118024,-1.55981,0.0188573,0.0284798,4.18693,0.985016,-0.408159
2.754,-0.0433874,-1.02311,0.118024,-1.55981,0.0188573,0.0284798,4.18191,0.983104,-0.414099
2.754,-0.0433874,-1.02311,0.118024,-1.55981,0.0188573,0.0284798,4.17973,0.981857,-0.413222
2.754,-0.0433874,-1.02311,0.118024,-1.55981,0.0188573,0.0284798,4.18234,0.979546,-0.414083
2.754,-0.0433874,-1.02311,0.118024,-1.55981,0.0188573,0.0284798,4.18867,0.982521,-0.4115
2.754,-0.0433874,-1.02311,0.118024,-1.55981,0.0188573,0.0284798,4.18744,0.983996,-0.413699
2.754,-0.0433874,-1.02311,0.118024,-1.55981,0.0188573,0.0284798,4.19278,0.985932,-0.413074
2.754,-0.0433874,-1.02311,0.118024,-1.55981,0.0188573,0.0284798,4.19086,0.985614,-0.417566
2.754,-0.0433874,-1.02311,0.118024,-1.55981,0.0188573,0.0284798,4.19195,0.984296,-0.415213
2.754,-0.0433874,-1.02311,0.118024,-1.55981,0.0188573,0.0284798,4.18929,0.983336,-0.42216
2.754,-0.0433874,-1.02311,0.118024,-1.55981,0.0188573,0.0284798,4.18429,0.982601,-0.428266
2.754,-0.0433874,-1.02311,0.118024,-1.55981,0.0188573,0.0284798,4.18812,0.981805,-0.432437
2.754,-0.0433874,-1.02311,0.118024,-1.55981,0.0188573,0.0284798,4.18647,0.983379,-0.442615
2.754,-0.0433874,-1.02311,0.118024,-1.55981,0.0188573,0.0284798,4.1793,0.980049,-0.447611
2.754,-0.0433874,-1.02311,0.118024,-1.55981,0.0188573,0.0284798,4.17851,0.978686,-0.449927
2.75401,-0.0434236,-1.0236,0.118028,-1.55977,0.0188744,0.0284607,4.18204,0.980665,-0.454036
2.75401,-0.0434236,-1.0236,0.118028,-1.55977,0.0188744,0.0284607,4.18033,0.979083,-0.458753
2.75401,-0.0434236,-1.0236,0.118028,-1.55977,0.0188744,0.0284607,4.17707,0.97877,-0.460113
2.75401,-0.0434236,-1.0236,0.118028,-1.55977,0.0188744,0.0284607,4.17396,0.977336,-0.46145
2.75401,-0.0434236,-1.0236,0.118028,-1.55977,0.0188744,0.0284607,4.16754,0.976424,-0.464337
2.75401,-0.0434236,-1.0236,0.118028,-1.55977,0.0188744,0.0284607,4.16749,0.976686,-0.464261
2.75401,-0.0434236,-1.0236,0.118028,-1.55977,0.0188744,0.0284607,4.16839,0.977058,-0.461863
2.75401,-0.0434236,-1.0236,0.118028,-1.55977,0.0188744,0.0284607,4.16457,0.980965,-0.463317
2.75401,-0.0434236,-1.0236,0.118028,-1.55977,0.0188744,0.0284607,4.17255,0.981737,-0.463948
2.75401,-0.0434236,-1.0236,0.118028,-1.55977,0.0188744,0.0284607,4.17219,0.977363,-0.466117
2.75401,-0.0434236,-1.0236,0.118028,-1.55977,0.0188744,0.0284607,4.16226,0.974158,-0.464686
2.75401,-0.0434236,-1.0236,0.118028,-1.55977,0.0188744,0.0284607,4.16338,0.97617,-0.467894
2.75401,-0.0434236,-1.0236,0.118028,-1.55977,0.0188744,0.0284607,4.17768,0.9783,-0.465441
2.75401,-0.0434236,-1.0236,0.118028,-1.55977,0.0188744,0.0284607,4.18199,0.981131,-0.4673
2.75401,-0.0434236,-1.0236,0.118028,-1.55977,0.0188744,0.0284607,4.18196,0.981344,-0.467261
2.75401,-0.0434236,-1.0236,0.118028,-1.55977,0.0188744,0.0284607,4.18528,0.981363,-0.465894
2.75401,-0.0434236,-1.0236,0.118028,-1.55977,0.0188744,0.0284607,4.17719,0.982386,-0.465348
2.75401,-0.0434236,-1.0236,0.118028,-1.55977,0.0188744,0.0284607,4.17717,0.982867,-0.465395
2.75401,-0.0434236,-1.0236,0.118028,-1.55977,0.0188744,0.0284607,4.17227,0.980348,-0.471379
2.75401,-0.0434236,-1.0236,0.118028,-1.55977,0.0188744,0.0284607,4.17128,0.980728,-0.473713
2.754,-0.0434364,-1.02411,0.118024,-1.5597,0.0188861,0.0284639,4.17944,0.979658,-0.4741
2.754,-0.0434364,-1.02411,0.118024,-1.5597,0.0188861,0.0284639,4.18378,0.979143,-0.470389
2.754,-0.0434364,-1.02411,0.118024,-1.5597,0.0188861,0.0284639,4.18884,0.980445,-0.464623
2.754,-0.0434364,-1.02411,0.118024,-1.5597,0.0188861,0.0284639,4.20894,0.981771,-0.461707
2.754,-0.0434364,-1.02411,0.118024,-1.5597,0.0188861,0.0284639,4.21504,0.985057,-0.458985
2.754,-0.0434364,-1.02411,0.118024,-1.5597,0.0188861,0.0284639,4.21297,0.983136,-0.457871
2.754,-0.0434364,-1.02411,0.118024,-1.5597,0.0188861,0.0284639,4.21805,0.983962,-0.451895
2.754,-0.0434364,-1.02411,0.118024,-1.5597,0.0188861,0.0284639,4.21757,0.984193,-0.446317
2.754,-0.0434364,-1.02411,0.118024,-1.5597,0.0188861,0.0284639,4.23144,0.986214,-0.438364
2.754,-0.0434364,-1.02411,0.118024,-1.5597,0.0188861,0.0284639,4.23494,0.983943,-0.436844
2.754,-0.0434364,-1.02411,0.118024,-1.5597,0.0188861,0.0284639,4.23818,0.98429,-0.435473
2.754,-0.0434364,-1.02411,0.118024,-1.5597,0.0188861,0.0284639,4.2355,0.986183,-0.434519
2.754,-0.0434364,-1.02411,0.118024,-1.5597,0.0188861,0.0284639,4.2341,0.986292,-0.431235
2.754,-0.0434364,-1.02411,0.118024,-1.5597,0.0188861,0.0284639,4.24094,0.985235,-0.42839
2.754,-0.0434364,-1.02411,0.118024,-1.5597,0.0188861,0.0284639,4.24661,0.985401,-0.427966
2.754,-0.0434364,-1.02411,0.118024,-1.5597,0.0188861,0.0284639,4.25786,0.985958,-0.427078
2.754,-0.0434364,-1.02411,0.118024,-1.5597,0.0188861,0.0284639,4.26894,0.987348,-0.426121
2.754,-0.0434364,-1.02411,0.118024,-1.5597,0.0188861,0.0284639,4.28322,0.989593,-0.423732
2.754,-0.0434364,-1.02411,0.118024,-1.5597,0.0188861,0.0284639,4.28681,0.994651,-0.420068
2.754,-0.0434364,-1.02411,0.118024,-1.5597,0.0188861,0.0284639,4.28369,0.993573,-0.421538
2.754,-0.0434364,-1.02411,0.118024,-1.5597,0.0188861,0.0284639,4.29042,0.992503,-0.418767
2.75399,-0.0434172,-1.02451,0.118026,-1.55968,0.0188616,0.0284724,4.2903,0.993843,-0.418818
2.75399,-0.0434172,-1.02451,0.118026,-1.55968,0.0188616,0.0284724,4.29366,0.993589,-0.417413
2.75399,-0.0434172,-1.02451,0.118026,-1.55968,0.0188616,0.0284724,4.29716,0.992184,-0.415822
2.75399,-0.0434172,-1.02451,0.118026,-1.55968,0.0188616,0.0284724,4.30041,0.9926,-0.414417
2.75399,-0.0434172,-1.02451,0.118026,-1.55968,0.0188616,0.0284724,4.30151,0.994918,-0.417603
2.75399,-0.0434172,-1.02451,0.118026,-1.55968,0.0188616,0.0284724,4.29546,0.997929,-0.418245
2.75399,-0.0434172,-1.02451,0.118026,-1.55968,0.0188616,0.0284724,4.29349,0.994595,-0.417128
2.75399,-0.0434172,-1.02451,0.118026,-1.55968,0.0188616,0.0284724,4.29447,0.99469,-0.414764
2.75399,-0.0434172,-1.02451,0.118026,-1.55968,0.0188616,0.0284724,4.28365,0.9911,-0.415693
2.75399,-0.0434172,-1.02451,0.118026,-1.55968,0.0188616,0.0284724,4.29358,0.991004,-0.41157
2.75399,-0.0434172,-1.02451,0.118026,-1.55968,0.0188616,0.0284724,4.29623,0.996129,-0.410289
2.75399,-0.0434172,-1.02451,0.118026,-1.55968,0.0188616,0.0284724,4.31099,0.995305,-0.407851
2.75399,-0.0434172,-1.02451,0.118026,-1.55968,0.0188616,0.0284724,4.31044,0.999399,-0.407977
2.75399,-0.0434172,-1.02451,0.118026,-1.55968,0.0188616,0.0284724,4.31043,0.999301,-0.408015
2.75399,-0.0434172,-1.02451,0.118026,-1.55968,0.0188616,0.0284724,4.31141,0.99883,-0.405637
2.75399,-0.0434172,-1.02451,0.118026,-1.55968,0.0188616,0.0284724,4.31019,0.997461,-0.402398
2.75399,-0.0434172,-1.02451,0.118026,-1.55968,0.0188616,0.0284724,4.30453,0.989262,-0.404823
2.75399,-0.0434172,-1.02451,0.118026,-1.55968,0.0188616,0.0284724,4.30877,0.993111,-0.406682
2.75399,-0.0434172,-1.02451,0.118026,-1.55968,0.0188616,0.0284724,4.31423,0.990793,-0.414135
2.75399,-0.0434172,-1.02451,0.118026,-1.55968,0.0188616,0.0284724,4.32518,0.9937,-0.41323
2.754,-0.0434065,-1.025,0.118032,-1.55961,0.0188712,0.0284649,4.31958,0.993162,-0.413731
2.754,-0.0434065,-1.025,0.118032,-1.55961,0.0188712,0.0284649,4.31535,0.989169,-0.41184
2.754,-0.0434065,-1.025,0.118032,-1.55961,0.0188712,0.0284649,4.30597,0.985438,-0.415907
2.754,-0.0434065,-1.025,0.118032,-1.55961,0.0188712,0.0284649,4.30042,0.984405,-0.416246
2.754,-0.0434065,-1.025,0.118032,-1.55961,0.0188712,0.0284649,4.30678,0.986695,-0.41349
2.754,-0.0434065,-1.025,0.118032,-1.55961,0.0188712,0.0284649,4.3052,0.988653,-0.410381
2.754,-0.0434065,-1.025,0.118032,-1.55961,0.0188712,0.0284649,4.30935,0.989412,-0.406605
2.754,-0.0434065,-1.025,0.118032,-1.55961,0.0188712,0.0284649,4.30579,0.990975,-0.408192
2.754,-0.0434065,-1.025,0.118032,-1.55961,0.0188712,0.0284649,4.3111,0.98999,-0.402019
2.754,-0.0434065,-1.025,0.118032,-1.55961,0.0188712,0.0284649,4.31245,0.990396,-0.40515
2.754,-0.0434065,-1.025,0.118032,-1.55961,0.0188712,0.0284649,4.31168,0.988755,-0.407401
2.754,-0.0434065,-1.025,0.118032,-1.55961,0.0188712,0.0284649,4.30098,0.987281,-0.413901
2.754,-0.0434065,-1.025,0.118032,-1.55961,0.0188712,0.0284649,4.30592,0.984676,-0.415626
2.754,-0.0434065,-1.025,0.118032,-1.55961,0.0188712,0.0284649,4.31631,0.983935,-0.416696
2.754,-0.0434065,-1.025,0.118032,-1.55961,0.0188712,0.0284649,4.32571,0.983771,-0.420272
2.754,-0.0434065,-1.025,0.118032,-1.55961,0.0188712,0.0284649,4.33226,0.988729,-0.423123
2.754,-0.0434065,-1.025,0.118032,-1.55961,0.0188712,0.0284649,4.32502,0.989767,-0.433743
